"Lead Shipment Number","Tracking Number","Account Number","Invoice Number","Invoice Date","Current Carrier Name","Current Normalized Service","Current Carrier Service","Proposed Carrier Name","Proposed Normalized Service","Ship Date",Zone,"Weight UOM","Actual Weight","Original Billed weight","Proposed Billed Weight","DIM UOM",Length,Width,Height,Volume,"Dim Factor","Container Type","From City","From State","From Zip","From Country","To City","To State","To Zip","To Country","Current Published Rate","Current Discount Percent","Current Discount ($)","Proposed Published Rate","Proposed Discount Percent","Proposed Discount ($)","Current Net Freight","Proposed Net Freight","Current Fuel Net Charge","Proposed Fuel Surcharge (%)","Proposed Fuel Amount","Proposed Fuel Discount Percent","Proposed Fuel Discount Amount","Proposed Fuel Net Charge","Fuel Difference($)","Current Other Net Accessorial","Proposed Other Net Accessorial","Accessorial Difference($)","Current Total Cost","Proposed Total Cost",Diff($)
,1Z3X914A0195960695,00003X914A,0000003X914A094,2024-03-02,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-23,107,lb,17.00,19.00,17.00,in,19.00,18.00,5.00,"1,710.00",166.00,PKG,LINDON,UT,84042,US,MILLERSBURG,OH,44654,US,258.13,43.33,111.84,258.13,60.00,154.88,146.29,103.25,27.71,17.50,20.17,0.00,0.00,20.17,7.54,12.05,12,0.050000000000001,186.05,135.42,50.63
,1Z3X914A0196239295,00003X914A,0000003X914A024,2024-01-13,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-01-09,105,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,"OREGON CITY",OR,97045,US,115.43,44.00,50.79,113.24,60.00,67.94,64.64,45.30,10.67,16.00,7.25,0.00,0.00,7.25,3.42,0,0,0,75.31,52.55,22.76
,1Z3X914A0196587678,00003X914A,0000003X914A084,2024-02-24,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-20,105,lb,14.00,29.00,24.00,in,25.00,13.00,12.00,"3,900.00",166.00,PKG,LINDON,UT,84042,US,WEATHERFORD,TX,76087,US,271.41,37.25,101.09,271.41,60.00,162.85,170.32,108.56,31.91,17.50,21.10,0.00,0.00,21.1,10.81,12.05,12,0.050000000000001,214.28,141.66,72.62
,1Z3X914A0196733241,00003X914A,0000003X914A164,2024-04-20,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-04-15,107,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,"HOMER CITY",PA,15748,US,135.69,44.00,59.70,132.61,60.00,79.57,75.99,53.04,13.79,17.25,9.83,0.00,0.00,9.83,3.96,3.95,3.95,0,93.73,66.82,26.91
,1Z3X914A0196743338,00003X914A,0000003X914A134,2024-03-30,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-03-25,106,lb,3.00,6.00,5.00,in,12.00,10.00,6.00,720.00,166.00,PKG,LINDON,UT,84042,US,"GRAND CANE",LA,71032,US,118.45,39.80,47.14,118.45,60.00,71.07,71.31,47.38,12.95,17.00,8.89,0.00,0.00,8.89,4.06,4.90,4.90,0,89.16,61.17,27.99
,1Z3X914A0196933632,00003X914A,0000003X914A094,2024-03-02,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-26,106,lb,2.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,LINDON,UT,84042,US,DAMASCUS,AR,72039,US,94.14,44.00,41.42,93.18,60.00,55.91,52.72,37.27,10.08,17.50,7.38,0.00,0.00,7.38,2.7,4.90,4.90,0,67.70,49.55,18.15
,1Z3X914A0197046983,00003X914A,0000003X914A064,2024-02-10,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-02-06,105,lb,3.00,9.00,8.00,in,19.00,8.00,8.00,"1,216.00",166.00,PKG,LINDON,UT,84042,US,DAVIS,OK,73030,US,147.69,44.00,64.98,145.65,60.00,87.39,82.71,58.26,14.89,17.00,10.74,0.00,0.00,10.74,4.15,4.90,4.90,0,102.50,73.90,28.60
,1Z3X914A0197068254,00003X914A,0000003X914A024,2024-01-13,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-01-11,105,lb,1.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,OLPE,KS,66865,US,115.43,44.00,50.79,113.24,60.00,67.94,64.64,45.30,11.47,16.00,8.03,0.00,0.00,8.03,3.44,4.90,4.90,0,81.01,58.23,22.78
,1Z3X914A0197091844,00003X914A,0000003X914A124,2024-03-23,UPS,"1Day AM(D)","SHIPPING CHARGE CORRECTION NEXT DAY AIR",FedEx,"1Day AM(D)",2024-03-14,106,lb,47.00,50.00,47.00,in,27.00,17.00,15.00,"6,885.00",166.00,PKG,LINDON,UT,84042,US,KILGORE,TX,75662,US,445.46,43.15,192.23,445.46,60.00,267.28,253.23,178.18,43.07,16.75,30.51,0.00,0.00,30.51,12.56,3.95,3.95,0,300.25,212.64,87.61
,1Z3X914A0198167485,00003X914A,0000003X914A094,2024-03-02,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-23,107,lb,17.00,19.00,17.00,in,19.00,18.00,5.00,"1,710.00",166.00,PKG,LINDON,UT,84042,US,MILLERSBURG,OH,44654,US,258.13,43.33,111.84,258.13,60.00,154.88,146.29,103.25,27.71,17.50,20.17,0.00,0.00,20.17,7.54,12.05,12,0.050000000000001,186.05,135.42,50.63
,1Z3X914A0199083877,00003X914A,0000003X914A094,2024-03-02,UPS,"1Day AM(D)","NEXT DAY AIR RESIDENTIAL",FedEx,"1Day AM(D)",2024-02-23,107,lb,17.00,19.00,17.00,in,19.00,18.00,5.00,"1,710.00",166.00,PKG,LINDON,UT,84042,US,MILLERSBURG,OH,44654,US,258.13,43.33,111.84,258.13,60.00,154.88,146.29,103.25,27.71,17.50,20.17,0.00,0.00,20.17,7.54,12.05,12,0.050000000000001,186.05,135.42,50.63
,1Z3X914A0199966968,00003X914A,0000003X914A114,2024-03-16,UPS,"1Day AM(D)","NEXT DAY AIR COMMERCIAL",FedEx,"1Day AM(D)",2024-03-12,108,lb,24.00,50.00,42.00,in,27.00,17.00,15.00,"6,885.00",166.00,PKG,LINDON,UT,84042,US,WALL,NJ,07719,US,458.92,37.08,170.17,458.92,60.00,275.35,288.75,183.57,49.03,16.75,31.41,0.00,0.00,31.41,17.62,3.95,3.95,0,341.73,218.93,122.80
,1Z3X914A0258853388,00003X914A,0000003X914A054,2024-02-03,UPS,"2Day PM(D)","2ND DAY AIR RESIDENTIAL",FedEx,"2Day PM(D)",2024-01-31,207,lb,2.00,10.00,9.00,in,19.00,9.00,8.00,"1,368.00",166.00,PKG,,,,,MILLERSBURG,OH,44654,US,102.31,35.61,36.43,102.31,52.00,53.20,65.88,49.11,13.05,16.75,10.24,0.00,0.00,10.24,2.81,12.05,12,0.050000000000001,90.98,71.35,19.63
,1Z3X914A0290235931,00003X914A,0000003X914A044,2024-01-27,UPS,"2Day PM(D)","2ND DAY AIR COMMERCIAL",FedEx,"2Day PM(D)",2024-01-19,206,lb,61.00,61.00,61.00,in,24.00,24.00,8.00,"4,608.00",166.00,PKG,LINDON,UT,84042,US,MONTICELLO,IN,47960,US,444.00,40.80,181.15,443.99,52.00,230.87,262.85,213.12,49.89,16.00,41.93,0.00,0.00,41.93,7.96,48.95,48.95,0,361.69,304.00,57.69
,1Z3X914A0290647004,00003X914A,0000003X914A164,2024-04-20,UPS,"2Day PM(D)","2ND DAY AIR RESIDENTIAL",FedEx,"2Day PM(D)",2024-04-12,207,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,84042,US,MILLERSBURG,OH,44654,US,68.93,40.80,28.12,61.62,52.00,32.04,40.81,29.58,8.72,16.50,6.86,0.00,0.00,6.86,1.86,12.05,12,0.050000000000001,61.58,48.44,13.14
,1Z3X914A0291189874,00003X914A,0000003X914A074,2024-02-17,UPS,"2Day PM(D)","2ND DAY AIR COMMERCIAL",FedEx,"2Day PM(D)",2024-02-13,206,lb,3.00,3.00,3.00,in,7.00,6.00,5.00,210.00,166.00,PKG,LINDON,UT,84042,US,AUSTIN,TX,78758,US,48.64,40.81,19.85,48.22,52.00,25.07,28.79,23.15,4.97,17.25,3.99,0.00,0.00,3.99,0.98,0,0,0,33.76,27.14,6.62
,1Z3X914A0291287053,00003X914A,0000003X914A134,2024-03-30,UPS,"2Day PM(D)","2ND DAY AIR COMMERCIAL",FedEx,"2Day PM(D)",2024-03-25,203,lb,3.00,9.00,8.00,in,19.00,8.00,8.00,"1,216.00",166.00,PKG,LINDON,UT,84042,US,CASPER,WY,82601,US,37.29,45.91,17.12,35.71,52.00,18.57,20.17,20.38,4.10,17.00,4.14,0.00,0.00,4.14,-0.04,3.95,3.95,0,28.22,28.47,-0.25
,1Z3X914A0291825542,00003X914A,0000003X914A044,2024-01-27,UPS,"2Day PM(D)","SHIPPING CHARGE CORRECTION 2ND DAY AIR",FedEx,"2Day PM(D)",2024-01-24,205,lb,3.00,4.00,3.00,in,10.00,7.00,6.00,420.00,166.00,PKG,LINDON,UT,84042,US,"BROKEN ARROW",OK,74011,US,37.07,30.73,11.39,37.07,52.00,19.28,25.68,20.38,5.10,16.75,4.44,0.00,0.00,4.44,0.66,6.20,6.15,0.05,36.98,30.97,6.01
,1Z3X914A0295052978,00003X914A,0000003X914A114,2024-03-16,UPS,"2Day PM(D)","2ND DAY AIR COMMERCIAL",FedEx,"2Day PM(D)",2024-03-12,208,lb,24.00,30.00,25.00,in,24.00,13.00,13.00,"4,056.00",166.00,PKG,LINDON,UT,84042,US,"BOONTON TOWNSHIP",NJ,07005,US,229.27,32.15,73.70,229.27,52.00,119.22,155.57,110.05,26.73,16.75,19.10,0.00,0.00,19.1,7.63,3.95,3.95,0,186.25,133.10,53.15
,1Z3X914A0299229664,00003X914A,0000003X914A084,2024-02-24,UPS,"2Day PM(D)","SHIPPING CHARGE CORRECTION 2ND DAY AIR",FedEx,"2Day PM(D)",2024-02-20,205,lb,18.00,23.00,19.00,in,24.00,13.00,10.00,"3,120.00",166.00,PKG,LINDON,UT,84042,US,CATOOSA,OK,74015,US,110.03,32.26,35.50,110.03,52.00,57.22,74.53,52.81,13.73,17.50,9.93,0.00,0.00,9.93,3.8,3.95,3.95,0,92.21,66.69,25.52
,1Z3X914A0358004105,00003X914A,0000003X914A104,2024-03-09,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-03-05,5,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,,,,,MIDLAND,TX,79707,US,16.64,23.38,3.89,16.08,34.00,5.47,12.75,10.70,2.90,15.75,2.34,0.00,0.00,2.34,0.56,5.65,4.16,1.49,21.30,17.20,4.10
,1Z3X914A0358041084,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-09,7,lb,5.00,13.00,11.00,in,21.00,12.00,7.00,"1,764.00",166.00,PKG,,,,,INDIANA,PA,15701,US,25.51,28.38,7.24,23.11,38.00,8.78,18.27,14.33,3.77,15.50,2.87,0.00,0.00,2.87,0.9,5.65,4.16,1.49,27.69,21.36,6.33
,1Z3X914A0358084127,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,3,lb,6.00,6.00,6.00,in,11.00,10.00,6.00,660.00,166.00,PKG,,,,,CASPER,WY,82604,US,14.13,24.27,3.43,14.13,34.00,4.80,10.70,10.70,2.46,15.75,2.46,0.00,0.00,2.46,0,4.90,4.90,0,18.06,18.06,0.00
,1Z3X914A0358148915,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-26,4,lb,6.00,6.00,6.00,in,11.00,10.00,6.00,660.00,166.00,PKG,,,,,BRIGHTON,CO,80603,US,15.62,31.50,4.92,15.62,34.00,5.31,10.70,10.70,2.31,15.75,2.31,0.00,0.00,2.31,0,3.95,3.95,0,16.96,16.96,0.00
,1Z3X914A0358232458,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-04-09,5,lb,5.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,,UT,,,"BROKEN ARROW",OK,74014,US,19.13,24.26,4.64,19.13,38.00,7.27,14.49,11.86,3.17,15.50,2.48,0.00,0.00,2.48,0.69,5.65,4.16,1.49,23.31,18.50,4.81
,1Z3X914A0358250714,00003X914A,0000003X914A114,2024-03-16,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-03-05,7,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,840421677,US,WHEELING,WV,26003,US,18.25,23.40,4.27,17.44,34.00,5.93,13.98,11.51,3.09,15.75,2.47,0.00,0.00,2.47,0.62,5.65,4.16,1.49,22.72,18.14,4.58
,1Z3X914A0358263282,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-11,7,lb,1.00,3.00,3.00,in,10.00,7.00,5.00,350.00,166.00,PKG,,,,,WHEELING,WV,26003,US,16.24,23.40,3.80,16.24,34.00,5.52,12.44,10.72,2.85,15.50,2.31,0.00,0.00,2.31,0.54,5.65,4.16,1.49,20.94,17.19,3.75
,1Z3X914A0358301865,00003X914A,0000003X914A124,2024-03-23,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,"Ground Comm(D)",2024-03-19,2,lb,8.00,23.00,19.00,in,24.00,13.00,10.00,"3,120.00",166.00,PKG,,UT,,,ALTAMONT,UT,84001,US,17.12,34.93,5.98,17.12,38.00,6.51,11.14,10.70,2.53,15.75,2.46,0.00,0.00,2.46,0.07,4.90,4.90,0,18.57,18.06,0.51
,1Z3X914A0358369221,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-04-09,5,lb,5.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,,UT,,,MIDLAND,TX,79706,US,19.13,24.26,4.64,19.13,38.00,7.27,14.49,11.86,4.07,15.50,3.37,0.00,0.00,3.37,0.7,11.35,9.86,1.49,29.91,25.09,4.82
,1Z3X914A0358414074,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-03-19,7,lb,1.00,3.00,3.00,in,10.00,7.00,5.00,350.00,166.00,PKG,,,,,WHEELING,WV,26003,US,16.24,24.20,3.93,16.24,34.00,5.52,12.31,10.72,2.83,15.75,2.34,0.00,0.00,2.34,0.49,5.65,4.16,1.49,20.79,17.22,3.57
,1Z3X914A0358460050,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-27,5,lb,22.00,45.00,38.00,in,26.00,16.00,15.00,"6,240.00",166.00,PKG,,,,,ODESSA,TX,79765,US,38.67,23.48,9.08,38.67,42.00,16.24,29.59,22.43,5.64,16.00,4.25,0.00,0.00,4.25,1.39,5.65,4.16,1.49,40.88,30.84,10.04
,1Z3X914A0358465500,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-02,8,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,840421677,US,"HOBE SOUND",FL,33455,US,19.53,27.50,5.37,18.26,34.00,6.21,14.16,12.05,2.81,15.50,2.48,0.00,0.00,2.48,0.33,3.95,3.95,0,20.92,18.48,2.44
,1Z3X914A0358553594,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-09,7,lb,5.00,13.00,11.00,in,21.00,12.00,7.00,"1,764.00",166.00,PKG,,,,,WEXFORD,PA,15090,US,25.51,28.38,7.24,23.11,38.00,8.78,18.27,14.33,3.77,15.50,2.87,0.00,0.00,2.87,0.9,5.65,4.16,1.49,27.69,21.36,6.33
,1Z3X914A0358594479,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-04-11,5,lb,1.00,4.00,3.00,in,10.00,7.00,6.00,420.00,166.00,PKG,,UT,,,MIDLAND,TX,79707,US,15.10,18.41,2.78,15.10,34.00,5.13,12.32,10.70,2.83,15.50,2.30,0.00,0.00,2.3,0.53,5.65,4.16,1.49,20.80,17.16,3.64
,1Z3X914A0358608374,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-23,4,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,840421677,US,GREELEY,CO,80634,US,15.33,23.42,3.59,15.11,34.00,5.14,11.74,10.70,2.69,15.25,2.27,0.00,0.00,2.27,0.42,5.65,4.16,1.49,20.08,17.13,2.95
,1Z3X914A0358698269,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-04-11,6,lb,1.00,4.00,3.00,in,10.00,7.00,6.00,420.00,166.00,PKG,,UT,,,VICTORIA,TX,77904,US,15.72,20.23,3.18,15.72,34.00,5.34,12.54,10.70,2.87,15.50,2.30,0.00,0.00,2.3,0.57,5.65,4.16,1.49,21.06,17.16,3.90
,1Z3X914A0358738608,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-23,4,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,,,,,WINDSOR,CO,80550,US,15.33,23.42,3.59,15.11,34.00,5.14,11.74,10.70,2.69,15.25,2.27,0.00,0.00,2.27,0.42,5.65,4.16,1.49,20.08,17.13,2.95
,1Z3X914A0358769601,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-04-09,7,lb,5.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,,UT,,,SHREVE,OH,44676,US,25.51,21.17,5.40,25.51,38.00,9.69,20.11,15.82,4.95,15.50,3.98,0.00,0.00,3.98,0.97,11.35,9.86,1.49,36.41,29.66,6.75
,1Z3X914A0358788822,00003X914A,0000003X914A084,2024-02-24,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-16,6,lb,5.00,5.00,5.00,in,7.00,6.00,5.00,210.00,166.00,PKG,LINDON,UT,840421677,US,VICTORIA,TX,77901,US,17.31,27.50,4.76,17.31,34.00,5.89,12.55,11.42,1.94,15.25,1.74,0.00,0.00,1.74,0.2,0,0,0,14.49,13.16,1.33
,1Z3X914A0358916684,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-02-27,5,lb,3.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,,,,,NORMAN,OK,73071,US,16.64,23.38,3.89,16.08,34.00,5.47,12.75,10.70,2.95,16.00,2.38,0.00,0.00,2.38,0.57,5.65,4.16,1.49,21.35,17.24,4.11
,1Z3X914A0358919396,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-09,7,lb,3.00,3.00,3.00,in,6.00,6.00,6.00,216.00,166.00,PKG,LINDON,UT,840421677,US,HUNTINGTON,WV,25702,US,16.24,27.46,4.46,16.24,34.00,5.52,11.78,10.72,1.86,15.50,1.66,0.00,0.00,1.66,0.2,0,0,0,13.64,12.38,1.26
,1Z3X914A0358949354,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-04-01,4,lb,1.00,1.00,1.00,in,6.00,4.00,4.00,96.00,166.00,PKG,,,,,"FT LUPTON",CO,80621,US,12.15,11.93,1.45,12.15,34.00,4.13,10.70,10.70,2.31,15.75,2.31,0.00,0.00,2.31,0,3.95,3.95,0,16.96,16.96,0.00
,1Z3X914A0358984271,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-09,4,lb,5.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,,,,,WINDSOR,CO,80550,US,17.43,26.33,4.59,17.43,38.00,6.62,12.84,10.81,2.91,15.50,2.32,0.00,0.00,2.32,0.59,5.65,4.16,1.49,21.40,17.29,4.11
,1Z3X914A0359048343,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-28,6,lb,47.00,47.00,47.00,in,24.00,12.00,12.00,"3,456.00",166.00,PKG,,,,,CHANNELVIEW,TX,77530,US,57.67,39.81,22.96,57.67,42.00,24.22,34.71,33.45,5.47,15.75,5.27,0.00,0.00,5.27,0.2,0,0,0,40.18,38.72,1.46
,1Z3X914A0359056790,00003X914A,0000003X914A054,2024-02-03,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-31,6,lb,3.00,9.00,8.00,in,73.00,4.00,4.00,"1,168.00",166.00,PKG,,,,,CUERO,TX,77954,US,18.74,30.47,5.71,18.35,34.00,6.24,13.03,12.11,7.58,15.25,7.25,0.00,0.00,7.25,0.33,36.65,35.4,1.25,57.26,54.76,2.50
,1Z3X914A0359060696,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-04-11,7,lb,1.00,4.00,3.00,in,10.00,7.00,6.00,420.00,166.00,PKG,,UT,,,BEAVER,PA,15009,US,16.24,17.73,2.88,16.24,34.00,5.52,13.36,10.72,3.00,15.50,2.31,0.00,0.00,2.31,0.69,5.65,4.16,1.49,22.01,17.19,4.82
,1Z3X914A0359063666,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-27,5,lb,22.00,35.00,29.00,in,43.00,11.00,10.00,"4,730.00",166.00,PKG,,,,,"OKLAHOMA CITY",OK,73116,US,35.86,38.51,13.81,30.85,42.00,12.96,22.05,17.89,3.53,16.00,2.86,0.00,0.00,2.86,0.67,0,0,0,25.58,20.75,4.83
,1Z3X914A0359088014,00003X914A,0000003X914A154,2024-04-13,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-04-09,4,lb,5.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,,,,,EVANS,CO,80620,US,17.43,26.33,4.59,17.43,38.00,6.62,12.84,10.81,2.91,15.50,2.32,0.00,0.00,2.32,0.59,5.65,4.16,1.49,21.40,17.29,4.11
,1Z3X914A0359101454,00003X914A,0000003X914A523,2023-12-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2023-12-21,5,lb,8.00,8.00,8.00,in,10.00,7.00,5.00,350.00,166.00,PKG,LINDON,UT,840421677,US,TULSA,OK,74116,US,16.89,30.49,5.15,16.89,34.00,5.74,11.74,11.15,1.85,15.50,1.73,0.00,0.00,1.73,0.12,0,0,0,13.59,12.88,0.71
,1Z3X914A0359109161,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-04-09,7,lb,5.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,,UT,,,MARS,PA,16046,US,25.51,21.17,5.40,25.51,38.00,9.69,20.11,15.82,4.05,15.50,3.10,0.00,0.00,3.1,0.95,5.65,4.16,1.49,29.81,23.08,6.73
,1Z3X914A0359111185,00003X914A,0000003X914A044,2024-01-27,UPS,"Ground Resi(D)","GROUND RESIDENTIAL",FedEx,Home(D),2024-01-23,4,lb,2.00,5.00,4.00,in,11.00,10.00,6.00,660.00,166.00,PKG,,,,,HUDSON,CO,80642,US,15.33,23.42,3.59,15.11,34.00,5.14,11.74,10.70,3.89,15.25,3.44,0.00,0.00,3.44,0.45,13.35,11.86,1.49,28.98,26.00,2.98
,1Z3X914A0359163325,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Comm(D)","CHARGEBACK GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-05,7,lb,19.00,19.00,19.00,in,11.00,10.00,6.00,660.00,166.00,PKG,LINDON,UT,"84042 1677",US,KENNESAW,GA,30144,US,32.87,33.50,11.01,33.09,38.00,12.57,21.86,20.52,0,15.50,0.00,0,0.00,0,0,3.39,3.18,0.21,25.25,23.70,1.55
,1Z3X914A0359222547,00003X914A,0000003X914A164,2024-04-20,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-04-09,6,lb,5.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,,UT,,,"BAY CITY",TX,77414,US,20.95,20.24,4.24,20.95,38.00,7.96,16.71,12.99,4.73,15.50,3.85,0.00,0.00,3.85,0.88,13.35,11.86,1.49,34.79,28.70,6.09
,1Z3X914A0359237040,00003X914A,0000003X914A094,2024-03-02,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-02-23,5,lb,8.00,15.00,13.00,in,21.00,12.00,8.00,"2,016.00",166.00,PKG,LINDON,UT,840421677,US,ODESSA,TX,79765,US,19.13,29.64,5.67,19.13,38.00,7.27,13.46,11.86,2.16,16.00,1.90,0.00,0.00,1.9,0.26,0,0,0,15.62,13.76,1.86
,1Z3X914A0359258885,00003X914A,0000003X914A134,2024-03-30,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-03-21,6,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,ALLEYTON,TX,78935,US,14.82,27.80,4.12,14.82,34.00,5.04,10.70,10.70,3.91,15.75,3.91,0.00,0.00,3.91,0,14.15,14.15,0,28.76,28.76,0.00
,1Z3X914A0359330304,00003X914A,0000003X914A144,2024-04-06,UPS,"Ground Comm(D)","SHIPPING CHARGE CORRECTION GROUND",FedEx,Home(D),2024-03-26,7,lb,8.00,30.00,25.00,in,24.00,13.00,13.00,"4,056.00",166.00,PKG,LINDON,UT,840421677,US,PITTSBURGH,PA,15222,US,40.85,21.66,8.85,40.85,42.00,17.16,32.00,23.69,5.93,15.75,4.39,0.00,0.00,4.39,1.54,5.65,4.16,1.49,43.58,32.24,11.34
,1Z3X914A0359396119,00003X914A,0000003X914A024,2024-01-13,UPS,"Ground Comm(D)","GROUND COMMERCIAL",FedEx,"Ground Comm(D)",2024-01-04,7,lb,1.00,2.00,2.00,in,7.00,6.00,5.00,210.00,166.00,PKG,,,,,"HOMER CITY",PA,15748,US,15.37,27.52,4.23,15.37,34.00,5.23,11.14,10.70,2.34,15.50,2.27,0.00,0.00,2.27,0.07,3.95,3.95,0,17.43,16.92,0.51
